customer_id,age,gender,state,city,income_level,top_category,device_type,acquisition_channel,loyalty_tier,session_frequency,avg_session_duration,cart_abandonment_rate,returns_ratio,discount_dependency,avg_order_value,frequency,seasonal_spike_factor,monetary_value,time_between_purchases,recency,net_promoter_score,churn
C02407,39,Male,Tamil Nadu,Coimbatore,High,Electronics,Mobile,Social Media,Prime,17,5.8,0.14,0.04,Low,29281,8,1.3,304522,46,54,67,0
C02408,37,Male,West Bengal,Kolkata,High,Fashion,Mobile,Organic Search,Non-Prime,15,3.8,0.32,0.2,Medium,4330,1,1.26,5456,365,537,22,1
C02409,30,Female,Telangana,Hyderabad,Medium,Home & Kitchen,Mobile,Direct,Prime,26,5.7,0.14,0.14,Low,6008,5,1.1,33044,73,139,52,0
C02410,53,Male,Karnataka,Mysuru,Medium,Home & Kitchen,Mobile,Organic Search,Prime,13,2.5,0.09,0.14,Medium,6744,5,1.09,36755,73,46,76,0
C02411,51,Female,Telangana,Hyderabad,High,Beauty,Desktop,Influencer,Non-Prime,11,15.7,0.39,0.07,Low,3620,9,1.1,35838,41,76,29,0
C02412,48,Male,Karnataka,Mysuru,Low,Home & Kitchen,Mobile,Email,Non-Prime,21,3.3,0.34,0.12,High,3287,1,1.27,4174,365,262,24,0
C02413,46,Male,Maharashtra,Mumbai,Medium,Books,Desktop,Social Media,Prime,4,11.9,0.12,0.01,Medium,922,7,1.08,6970,52,104,69,0
C02414,30,Female,Maharashtra,Mumbai,Medium,Home & Kitchen,Desktop,Email,Non-Prime,8,17,0.4,0.06,Medium,5832,1,1.16,6765,365,702,34,1
C02415,35,Female,Karnataka,Mysuru,Low,Books,Mobile,Organic Search,Prime,26,5.8,0.09,0.03,Medium,776,7,1.05,5704,52,67,74,0
C02416,26,Female,Delhi,New Delhi,Low,Home & Kitchen,Mobile,Organic Search,Non-Prime,23,3.5,0.42,0.07,High,2028,1,1.16,2352,365,564,22,1
C02417,34,Male,Maharashtra,Mumbai,Medium,Fashion,Mobile,Organic Search,Prime,11,5.1,0.21,0.34,High,1957,4,1.3,10176,91,173,54,0
C02418,18,Female,Gujarat,Ahmedabad,Medium,Beauty,Desktop,Email,Prime,6,10.9,0.17,0.06,Medium,2269,4,1.12,10165,91,96,51,0
C02419,43,Female,West Bengal,Kolkata,Low,Grocery,Desktop,Social Media,Non-Prime,8,16.6,0.28,0.04,High,836,21,1.29,22647,17,14,27,0
C02420,39,Male,Tamil Nadu,Chennai,Medium,Grocery,Desktop,Email,Non-Prime,5,10.4,0.48,0.03,High,1262,1,1.15,1451,365,748,11,1
C02421,45,Male,Gujarat,Ahmedabad,Medium,Electronics,Mobile,Social Media,Prime,10,4.5,0.08,0.07,Medium,18143,6,1.32,143693,61,100,71,0
C02422,19,Female,Maharashtra,Mumbai,Medium,Fashion,Mobile,Social Media,Non-Prime,11,3.3,0.44,0.28,Medium,2942,2,1.21,7120,182,128,22,0
C02423,35,Female,Kerala,Thiruvananthapuram,High,Fashion,Mobile,Direct,Non-Prime,18,3.7,0.26,0.19,Medium,4275,2,1.27,10858,182,137,15,0
C02424,24,Female,Maharashtra,Pune,Medium,Home & Kitchen,Mobile,Email,Prime,22,3,0.18,0.12,Medium,6559,7,1.07,49127,52,113,48,0
C02425,48,Female,Gujarat,Ahmedabad,Low,Fashion,Mobile,Direct,Non-Prime,22,2.4,0.32,0.24,High,1789,1,1.34,2397,365,556,27,1
C02426,44,Male,West Bengal,Kolkata,Medium,Fashion,Desktop,Direct,Non-Prime,3,15.7,0.38,0.33,Low,3587,2,1.33,9541,182,350,20,1
C02427,20,Female,Maharashtra,Mumbai,Medium,Fashion,Desktop,Paid Ads,Prime,3,17.2,0.15,0.27,High,2136,6,1.24,15892,61,55,50,0
C02428,53,Male,Karnataka,Bengaluru,Low,Fashion,Mobile,Direct,Prime,25,5.3,0.2,0.15,Medium,2264,13,1.1,32375,28,38,49,0
C02429,29,Female,Maharashtra,Pune,Low,Fashion,Mobile,Direct,Non-Prime,13,2.2,0.33,0.31,Medium,1649,1,1.25,2061,365,795,16,1
C02430,36,Female,Delhi,New Delhi,Low,Home & Kitchen,Mobile,Social Media,Non-Prime,25,5.1,0.27,0.12,Medium,3400,3,1.09,11118,122,233,22,0
C02431,37,Male,Tamil Nadu,Coimbatore,Medium,Books,Desktop,Direct,Non-Prime,4,6.3,0.36,0.04,Medium,777,1,1.32,1026,365,591,11,1
C02432,57,Female,Tamil Nadu,Chennai,Low,Fashion,Mobile,Social Media,Non-Prime,25,4.3,0.46,0.18,High,1168,1,1.2,1402,365,213,22,0
C02433,46,Female,Tamil Nadu,Chennai,Low,Beauty,Desktop,Social Media,Non-Prime,6,12.4,0.32,0.1,Low,984,1,1.08,1063,365,396,14,1
C02434,49,Male,Kerala,Thiruvananthapuram,Medium,Fashion,Mobile,Influencer,Prime,28,2.4,0.15,0.32,High,2924,4,1.05,12281,91,169,51,0
C02435,31,Male,Tamil Nadu,Chennai,Low,Home & Kitchen,Mobile,Organic Search,Prime,16,4.6,0.19,0.07,High,2339,9,1.33,27998,41,49,49,0
C02436,33,Female,Maharashtra,Mumbai,High,Grocery,Mobile,Organic Search,Non-Prime,14,5.6,0.23,0.02,Low,2638,1,1.14,3007,365,472,22,0
C02437,34,Male,Karnataka,Bengaluru,Medium,Fashion,Mobile,Paid Ads,Non-Prime,25,3.7,0.24,0.28,Low,3124,1,1.2,3749,365,644,23,1
C02438,51,Female,Delhi,New Delhi,Low,Books,Desktop,Influencer,Non-Prime,9,8.2,0.41,0.04,High,587,3,1.22,2148,122,136,15,0
C02439,41,Female,Karnataka,Bengaluru,Medium,Books,Mobile,Organic Search,Prime,26,4.8,0.06,0.05,Low,1054,5,1.16,6113,73,113,70,0
C02440,26,Male,Karnataka,Bengaluru,Low,Home & Kitchen,Mobile,Organic Search,Prime,22,5,0.06,0.12,Low,4269,5,1.23,26254,73,157,74,0
C02441,42,Female,Kerala,Kochi,High,Grocery,Mobile,Organic Search,Non-Prime,14,2.8,0.34,0.03,Low,2498,1,1.31,3272,365,332,15,1
C02442,46,Female,Telangana,Hyderabad,Low,Electronics,Mobile,Influencer,Non-Prime,19,2.9,0.21,0.05,Medium,8574,2,1.15,19720,182,303,26,0
C02443,32,Male,Gujarat,Ahmedabad,Medium,Grocery,Mobile,Organic Search,Prime,16,5.3,0.15,0.02,Low,2076,6,1.19,14823,61,44,74,0
C02444,48,Male,Kerala,Thiruvananthapuram,High,Grocery,Mobile,Paid Ads,Prime,22,3.9,0.08,0.03,Medium,2012,7,1.09,15352,52,53,77,0
C02445,18,Male,Telangana,Hyderabad,Medium,Books,Mobile,Social Media,Prime,26,5.5,0.23,0.04,High,817,5,1.16,4739,73,40,42,0
C02446,45,Female,Kerala,Kochi,High,Books,Mobile,Email,Non-Prime,23,4.8,0.36,0.02,Low,991,1,1.24,1229,365,675,30,1
C02447,42,Female,Karnataka,Mysuru,Medium,Home & Kitchen,Mobile,Social Media,Non-Prime,25,5.9,0.42,0.08,Low,4380,2,1.18,10337,182,347,11,1
C02448,36,Male,Karnataka,Bengaluru,Medium,Electronics,Mobile,Social Media,Non-Prime,15,4.4,0.31,0.04,Low,20447,1,1.1,22492,365,523,17,1
C02449,52,Male,West Bengal,Kolkata,High,Home & Kitchen,Mobile,Direct,Prime,28,2.8,0.05,0.09,Low,7458,6,1.06,47433,61,112,78,0
C02450,30,Male,Delhi,New Delhi,High,Home & Kitchen,Mobile,Direct,Prime,20,2.5,0.15,0.09,Medium,7025,32,1.15,258520,11,15,50,0
C02451,34,Female,Telangana,Hyderabad,Low,Electronics,Mobile,Organic Search,Prime,14,4.3,0.13,0.05,Medium,8494,4,1.24,42130,91,71,73,0
C02452,54,Female,Delhi,New Delhi,High,Fashion,Mobile,Organic Search,Prime,11,5,0.13,0.25,Low,4465,7,1.28,40006,52,94,51,0
C02453,21,Male,Tamil Nadu,Chennai,Low,Beauty,Mobile,Direct,Non-Prime,20,2.1,0.22,0.1,Medium,1390,1,1.09,1515,365,289,24,0
C02454,41,Female,Maharashtra,Mumbai,High,Beauty,Mobile,Social Media,Prime,12,2.1,0.14,0.09,Low,3717,9,1.18,39475,41,90,68,0
C02455,49,Female,West Bengal,Kolkata,High,Home & Kitchen,Mobile,Email,Prime,24,5.5,0.13,0.11,Low,10478,8,1.18,98912,46,84,47,0
C02456,31,Female,Maharashtra,Pune,Low,Beauty,Mobile,Organic Search,Non-Prime,23,2.1,0.39,0.11,Medium,1406,1,1.23,1729,365,378,13,1
C02457,54,Female,Gujarat,Ahmedabad,Low,Fashion,Mobile,Email,Non-Prime,21,4.1,0.27,0.27,Medium,1970,1,1.1,2167,365,582,31,0
C02458,20,Female,Maharashtra,Mumbai,Medium,Fashion,Mobile,Direct,Non-Prime,22,5.4,0.21,0.29,Low,3589,1,1.35,4845,365,585,19,1
C02459,18,Female,Maharashtra,Pune,Medium,Beauty,Desktop,Organic Search,Prime,3,11.9,0.17,0.09,Medium,2273,11,1.06,26503,33,20,44,0
C02460,32,Female,Telangana,Hyderabad,Low,Books,Mobile,Paid Ads,Non-Prime,23,5.2,0.35,0.03,High,490,2,1.3,1274,182,221,22,0
C02461,53,Male,Gujarat,Ahmedabad,High,Books,Mobile,Paid Ads,Non-Prime,20,3.6,0.33,0.03,Low,1154,2,1.24,2862,182,150,35,0
C02462,25,Female,Kerala,Thiruvananthapuram,High,Fashion,Mobile,Organic Search,Prime,19,3.6,0.06,0.27,Low,4014,7,1.33,37370,52,91,46,0
C02463,53,Male,Gujarat,Ahmedabad,Low,Electronics,Desktop,Social Media,Non-Prime,9,10.8,0.34,0.05,High,9889,1,1.12,11076,365,320,24,0
C02464,40,Male,Tamil Nadu,Coimbatore,Medium,Home & Kitchen,Mobile,Social Media,Non-Prime,26,5.5,0.41,0.1,Medium,6095,1,1.09,6644,365,761,27,1
C02465,39,Female,Delhi,New Delhi,Low,Beauty,Mobile,Organic Search,Non-Prime,21,2.3,0.2,0.12,Medium,1123,1,1.06,1190,365,607,18,1
C02466,34,Male,Maharashtra,Mumbai,Low,Electronics,Mobile,Organic Search,Non-Prime,25,4.3,0.29,0.05,Medium,8968,1,1.3,11658,365,477,17,1
C02467,26,Male,Maharashtra,Pune,Low,Home & Kitchen,Desktop,Social Media,Prime,6,13.5,0.09,0.09,Medium,3545,5,1.33,23574,73,90,67,0
C02468,34,Male,Karnataka,Bengaluru,Low,Home & Kitchen,Desktop,Direct,Non-Prime,5,15.1,0.44,0.1,High,3047,1,1.27,3870,365,535,14,1
C02469,23,Male,Telangana,Hyderabad,Low,Home & Kitchen,Desktop,Organic Search,Prime,8,6.4,0.18,0.06,High,2629,8,1.21,25449,46,26,49,0
C02470,41,Male,Telangana,Hyderabad,Low,Fashion,Mobile,Direct,Non-Prime,10,3.9,0.4,0.23,High,1794,4,1.07,7678,91,74,27,0
C02471,51,Female,Tamil Nadu,Chennai,Low,Fashion,Desktop,Organic Search,Prime,10,10.7,0.09,0.24,Medium,2440,6,1.1,16104,61,108,53,0
C02472,20,Male,Delhi,New Delhi,Medium,Home & Kitchen,Mobile,Social Media,Non-Prime,23,2.3,0.22,0.07,Medium,4428,2,1.3,11513,182,158,20,0
C02473,33,Female,Telangana,Hyderabad,Medium,Home & Kitchen,Mobile,Social Media,Non-Prime,24,4.2,0.22,0.15,Medium,6135,2,1.26,15460,182,138,30,0
C02474,20,Female,Kerala,Thiruvananthapuram,Medium,Electronics,Mobile,Social Media,Prime,20,5.9,0.09,0.04,Medium,12105,18,1.09,237500,20,10,77,0
C02475,32,Female,West Bengal,Kolkata,High,Beauty,Mobile,Influencer,Prime,12,3.8,0.13,0.06,Medium,3199,12,1.16,44530,30,46,74,0
C02476,30,Female,Tamil Nadu,Coimbatore,Low,Electronics,Mobile,Social Media,Non-Prime,11,2.7,0.34,0.08,High,10153,40,1.23,499528,9,7,21,0
C02477,35,Male,Maharashtra,Pune,Medium,Electronics,Mobile,Direct,Prime,13,3.6,0.08,0.03,Medium,17525,4,1.14,79914,91,106,90,0
C02478,31,Male,Karnataka,Mysuru,Medium,Fashion,Mobile,Email,Prime,22,2.9,0.14,0.32,Medium,2517,4,1.29,12988,91,95,51,0
C02479,30,Female,Maharashtra,Pune,Medium,Beauty,Mobile,Organic Search,Prime,29,4,0.2,0.05,Medium,2499,6,1.34,20092,61,65,64,0
C02480,41,Female,Kerala,Thiruvananthapuram,High,Beauty,Desktop,Social Media,Prime,3,13.9,0.15,0.1,Medium,3455,8,1.35,37314,46,97,53,0
C02481,23,Female,Kerala,Thiruvananthapuram,Medium,Fashion,Mobile,Organic Search,Prime,11,3.8,0.11,0.22,Medium,2503,6,1.09,16370,61,40,44,0
C02482,35,Male,Delhi,New Delhi,High,Home & Kitchen,Mobile,Organic Search,Non-Prime,19,3.7,0.26,0.06,Low,8521,1,1.25,10651,365,206,18,0
C02483,49,Male,Delhi,New Delhi,Medium,Electronics,Mobile,Direct,Non-Prime,20,5.7,0.37,0.03,Low,15069,2,1.18,35563,182,224,34,0
C02484,33,Male,Delhi,New Delhi,Medium,Fashion,Desktop,Email,Prime,9,13.7,0.14,0.2,Low,3146,4,1.07,13465,91,114,50,0
C02485,24,Male,Maharashtra,Mumbai,Low,Electronics,Mobile,Social Media,Prime,13,4.5,0.16,0.07,Medium,10455,8,1.07,89495,46,81,67,0
C02486,34,Female,Kerala,Kochi,Low,Beauty,Mobile,Email,Prime,12,5.1,0.14,0.09,Medium,820,46,1.35,50922,8,15,87,0
C02487,41,Female,Maharashtra,Pune,Low,Home & Kitchen,Desktop,Paid Ads,Non-Prime,6,10,0.29,0.13,High,2285,1,1.3,2970,365,371,28,0
C02488,52,Female,Gujarat,Ahmedabad,Medium,Books,Desktop,Organic Search,Non-Prime,5,16.5,0.18,0.01,Low,978,1,1.21,1183,365,789,45,0
C02489,25,Male,Gujarat,Ahmedabad,Low,Grocery,Mobile,Organic Search,Prime,14,4.2,0.09,0.03,Low,1204,18,1.08,23406,20,11,61,0
C02490,57,Male,Gujarat,Ahmedabad,Low,Electronics,Mobile,Direct,Prime,22,3.3,0.22,0.08,High,6578,7,1.24,57097,52,105,49,0
C02491,50,Male,Maharashtra,Pune,Medium,Grocery,Mobile,Organic Search,Non-Prime,11,5.3,0.4,0.03,Medium,1781,2,1.25,4452,182,134,29,0
C02492,23,Female,Kerala,Kochi,Medium,Beauty,Mobile,Social Media,Prime,11,4.2,0.16,0.11,Low,1982,4,1.19,9434,91,116,55,0
C02493,26,Female,Gujarat,Ahmedabad,Low,Home & Kitchen,Mobile,Organic Search,Non-Prime,22,3,0.22,0.06,Medium,3403,2,1.29,8780,182,394,27,0
C02494,22,Female,West Bengal,Kolkata,Medium,Home & Kitchen,Mobile,Email,Prime,20,5.8,0.23,0.12,High,5559,8,1.27,56479,46,28,64,0
C02495,28,Female,Kerala,Thiruvananthapuram,Medium,Beauty,Mobile,Organic Search,Non-Prime,13,2.6,0.45,0.07,Medium,2431,2,1.11,5397,182,364,33,0
C02496,22,Female,Maharashtra,Pune,Medium,Beauty,Mobile,Direct,Prime,17,2,0.11,0.09,Medium,1937,5,1.22,11816,73,93,73,0
C02497,19,Female,Maharashtra,Pune,Low,Beauty,Mobile,Email,Non-Prime,24,5.2,0.4,0.1,High,879,1,1.1,967,365,454,38,0
C02498,33,Male,Tamil Nadu,Chennai,Medium,Grocery,Desktop,Email,Non-Prime,10,9.4,0.22,0.02,Medium,2124,17,1.11,40080,21,17,24,0
C02499,41,Male,Telangana,Hyderabad,High,Electronics,Desktop,Influencer,Prime,5,13.6,0.12,0.04,Medium,26207,5,1.18,154621,73,138,71,0
C02500,59,Female,Karnataka,Mysuru,Medium,Beauty,Mobile,Direct,Non-Prime,28,4.6,0.33,0.1,High,1706,2,1.32,4504,182,166,35,0
C02501,57,Male,Gujarat,Ahmedabad,Medium,Books,Desktop,Paid Ads,Prime,4,7.8,0.17,0.02,Low,838,8,1.28,8581,46,28,80,0
C02502,23,Female,Telangana,Hyderabad,High,Grocery,Mobile,Social Media,Prime,25,3.7,0.11,0.02,Low,2292,8,1.19,21820,46,35,64,0
C02503,39,Male,Tamil Nadu,Coimbatore,Low,Home & Kitchen,Mobile,Influencer,Non-Prime,16,3.7,0.45,0.13,High,1788,1,1.17,2092,365,466,32,1
C02504,19,Male,Maharashtra,Pune,Low,Grocery,Mobile,Social Media,Prime,24,2.6,0.17,0.02,Medium,954,5,1.08,5152,73,93,72,0
C02505,39,Female,Maharashtra,Mumbai,Medium,Home & Kitchen,Mobile,Social Media,Prime,25,3.6,0.07,0.05,Low,6522,9,1.26,73959,41,75,81,0
C02506,47,Male,Tamil Nadu,Coimbatore,Medium,Fashion,Mobile,Influencer,Non-Prime,11,4.4,0.35,0.25,Low,2947,1,1.08,3183,365,332,26,0
C02507,45,Female,Delhi,New Delhi,Low,Grocery,Mobile,Social Media,Prime,24,2.5,0.19,0.03,Medium,1496,9,1.17,15753,41,28,62,0
C02508,38,Male,Gujarat,Ahmedabad,Low,Books,Mobile,Direct,Non-Prime,24,4.3,0.31,0.04,High,497,2,1.27,1262,182,218,27,0
C02509,52,Female,Gujarat,Ahmedabad,Medium,Fashion,Mobile,Direct,Non-Prime,19,3,0.32,0.16,Low,3141,3,1.23,11590,122,88,23,0
C02510,50,Female,Kerala,Thiruvananthapuram,Low,Beauty,Mobile,Direct,Prime,19,5.4,0.16,0.1,Medium,917,6,1.34,7373,61,59,52,0
C02511,47,Female,Gujarat,Ahmedabad,High,Books,Desktop,Direct,Prime,5,10.1,0.14,0.05,Low,922,23,1.22,25871,16,14,74,0
C02512,24,Male,West Bengal,Kolkata,Medium,Beauty,Mobile,Social Media,Prime,28,4.9,0.15,0.1,Medium,1612,8,1.09,14057,46,33,53,0
C02513,21,Female,Delhi,New Delhi,High,Beauty,Mobile,Organic Search,Prime,26,2.3,0.06,0.07,Low,3569,7,1.19,29730,52,83,79,0
C02514,24,Female,West Bengal,Kolkata,Low,Home & Kitchen,Desktop,Email,Non-Prime,8,12.2,0.33,0.07,High,2156,2,1.08,4657,182,149,17,0
C02515,44,Male,Delhi,New Delhi,Medium,Books,Mobile,Direct,Prime,28,4.1,0.18,0.04,High,790,4,1.31,4140,91,87,85,0
C02516,35,Female,Maharashtra,Mumbai,Low,Books,Mobile,Social Media,Prime,13,4.2,0.15,0.03,High,415,5,1.3,2698,73,81,74,0
C02517,57,Female,Tamil Nadu,Chennai,Low,Electronics,Desktop,Influencer,Non-Prime,11,13.5,0.43,0.08,High,9351,1,1.27,11876,365,719,34,1
C02518,55,Male,Telangana,Hyderabad,Medium,Fashion,Desktop,Direct,Prime,10,7.6,0.18,0.25,Medium,2311,7,1.19,19251,52,73,65,0
C02519,40,Female,Gujarat,Ahmedabad,Low,Fashion,Mobile,Paid Ads,Non-Prime,21,3.1,0.38,0.3,High,1697,5,1.19,10097,73,106,24,0
C02520,23,Female,Tamil Nadu,Chennai,High,Fashion,Mobile,Organic Search,Non-Prime,28,4.8,0.21,0.15,Low,4322,1,1.24,5359,365,558,33,0
C02521,21,Female,Telangana,Hyderabad,High,Books,Mobile,Email,Non-Prime,17,5.7,0.19,0.04,Low,1158,1,1.14,1320,365,438,25,0
C02522,46,Female,Maharashtra,Mumbai,Low,Grocery,Desktop,Organic Search,Non-Prime,11,9.3,0.34,0.01,Low,1625,1,1.07,1739,365,579,21,1
C02523,31,Male,Kerala,Thiruvananthapuram,Medium,Grocery,Mobile,Social Media,Prime,21,3.4,0.19,0.02,Medium,1501,5,1.32,9907,73,83,81,0
C02524,33,Female,Gujarat,Ahmedabad,Low,Electronics,Mobile,Email,Non-Prime,18,4.1,0.44,0.04,High,6952,1,1.14,7925,365,184,30,0
C02525,34,Male,Maharashtra,Mumbai,High,Beauty,Mobile,Social Media,Non-Prime,14,4.6,0.28,0.11,High,2841,1,1.29,3665,365,363,10,1
C02526,22,Female,Gujarat,Ahmedabad,Low,Beauty,Mobile,Influencer,Prime,14,3.4,0.15,0.07,Medium,1436,5,1.22,8760,73,75,76,0
C02527,46,Female,Karnataka,Mysuru,Low,Beauty,Mobile,Email,Non-Prime,23,4.4,0.3,0.09,High,926,1,1.15,1065,365,319,13,1
C02528,59,Female,Karnataka,Mysuru,High,Fashion,Mobile,Social Media,Non-Prime,15,4.9,0.25,0.16,Low,4198,1,1.1,4618,365,385,21,0
C02529,44,Female,Delhi,New Delhi,Low,Home & Kitchen,Desktop,Influencer,Prime,9,12.3,0.14,0.06,Medium,3977,10,1.34,53292,36,76,67,0
C02530,37,Male,Tamil Nadu,Chennai,High,Fashion,Mobile,Email,Non-Prime,16,3.9,0.36,0.25,Medium,4289,3,1.09,14025,122,139,34,0
C02531,54,Male,Gujarat,Ahmedabad,Medium,Fashion,Mobile,Organic Search,Prime,24,3.7,0.16,0.19,Medium,3250,9,1.15,33638,41,67,49,0
C02532,31,Female,Maharashtra,Pune,Medium,Grocery,Mobile,Email,Non-Prime,17,3,0.31,0.02,Medium,1644,6,1.22,12034,61,119,23,0
C02533,30,Female,Telangana,Hyderabad,Medium,Fashion,Mobile,Direct,Non-Prime,29,4.5,0.42,0.27,Medium,3159,1,1.09,3443,365,738,29,1
C02534,30,Male,Gujarat,Ahmedabad,Low,Electronics,Mobile,Email,Non-Prime,29,2.2,0.26,0.05,High,9423,1,1.2,11308,365,314,21,0
C02535,52,Female,Gujarat,Ahmedabad,Medium,Fashion,Desktop,Paid Ads,Prime,9,16.3,0.18,0.16,Medium,2173,4,1.27,11039,91,178,51,0
C02536,22,Female,Delhi,New Delhi,Low,Beauty,Mobile,Organic Search,Non-Prime,15,5.2,0.31,0.1,High,1230,1,1.24,1525,365,455,26,0
C02537,47,Male,Gujarat,Ahmedabad,Low,Books,Desktop,Direct,Non-Prime,11,10.1,0.33,0.04,High,457,1,1.31,599,365,251,19,0
C02538,55,Female,Karnataka,Mysuru,High,Fashion,Mobile,Organic Search,Non-Prime,22,4.2,0.21,0.18,Low,4072,1,1.24,5049,365,611,20,1
C02539,27,Female,Delhi,New Delhi,Low,Beauty,Mobile,Organic Search,Prime,26,5.6,0.19,0.11,High,695,8,1.3,7228,46,100,40,0
C02540,26,Male,Delhi,New Delhi,Low,Home & Kitchen,Mobile,Paid Ads,Prime,24,3.1,0.17,0.08,Medium,2193,12,1.22,32106,30,42,51,0
C02541,36,Male,Tamil Nadu,Chennai,Medium,Home & Kitchen,Desktop,Social Media,Non-Prime,4,12.9,0.26,0.09,Medium,4819,1,1.13,5445,365,722,43,0
C02542,36,Male,West Bengal,Kolkata,Low,Electronics,Mobile,Organic Search,Prime,11,5.1,0.21,0.07,High,8154,8,1.26,82192,46,58,48,0
C02543,40,Female,Karnataka,Mysuru,Low,Grocery,Mobile,Direct,Non-Prime,24,3.2,0.29,0.01,Medium,1320,3,1.33,5267,122,219,30,0
C02544,42,Male,West Bengal,Kolkata,Low,Books,Mobile,Social Media,Prime,14,5.3,0.07,0.04,Low,839,11,1.13,10429,33,39,72,0
C02545,18,Female,West Bengal,Kolkata,Low,Beauty,Desktop,Social Media,Non-Prime,5,6.8,0.42,0.08,High,1291,1,1.09,1407,365,590,21,1
C02546,33,Male,Tamil Nadu,Coimbatore,Medium,Home & Kitchen,Mobile,Email,Prime,24,2.1,0.11,0.09,Low,4730,9,1.3,55341,41,75,81,0
C02547,33,Male,West Bengal,Kolkata,Low,Grocery,Mobile,Organic Search,Prime,25,4.1,0.22,0.04,High,932,7,1.21,7894,52,76,58,0
C02548,34,Male,Kerala,Kochi,Low,Electronics,Mobile,Organic Search,Prime,13,4.7,0.14,0.04,Low,10412,9,1.11,104016,41,23,71,0
C02549,25,Female,Gujarat,Ahmedabad,High,Electronics,Mobile,Social Media,Non-Prime,18,2.8,0.35,0.06,Medium,26828,34,1.15,1048975,11,7,29,0
C02550,18,Male,Gujarat,Ahmedabad,Low,Electronics,Mobile,Organic Search,Prime,18,2.9,0.23,0.06,High,9659,46,1.25,555392,8,13,54,0
C02551,35,Female,Telangana,Hyderabad,Medium,Home & Kitchen,Desktop,Direct,Non-Prime,6,13.2,0.3,0.06,Medium,4410,2,1.28,11290,182,148,22,0
C02552,30,Male,Kerala,Thiruvananthapuram,Medium,Home & Kitchen,Mobile,Social Media,Prime,28,5.2,0.14,0.05,High,5160,8,1.07,44170,46,42,65,0
C02553,56,Male,Kerala,Thiruvananthapuram,Low,Grocery,Mobile,Direct,Non-Prime,21,2.8,0.3,0.04,Medium,1049,1,1.34,1406,365,336,32,0
C02554,49,Female,Kerala,Kochi,High,Fashion,Mobile,Social Media,Non-Prime,24,4.1,0.41,0.21,Low,4554,1,1.27,5784,365,482,23,1
C02555,36,Male,Tamil Nadu,Chennai,Low,Books,Desktop,Social Media,Non-Prime,11,10.7,0.27,0.04,High,670,10,1.25,8375,36,43,18,0
C02556,45,Male,Gujarat,Ahmedabad,High,Books,Mobile,Influencer,Non-Prime,13,3.9,0.19,0.05,Low,1049,1,1.12,1175,365,744,17,1
C02557,19,Male,Tamil Nadu,Coimbatore,Medium,Grocery,Desktop,Organic Search,Prime,6,15.4,0.09,0.01,Medium,2129,7,1.11,16542,52,71,84,0
C02558,40,Male,Gujarat,Ahmedabad,Medium,Beauty,Desktop,Paid Ads,Non-Prime,7,15.9,0.18,0.09,Low,2243,34,1.27,96853,11,6,22,0
C02559,35,Female,Maharashtra,Pune,Low,Home & Kitchen,Mobile,Organic Search,Non-Prime,11,4,0.43,0.09,High,2612,1,1.23,3213,365,479,30,1
C02560,31,Female,Delhi,New Delhi,Low,Grocery,Desktop,Email,Prime,8,11.4,0.15,0.04,High,976,8,1.12,8745,46,88,79,0
C02561,27,Female,West Bengal,Kolkata,Low,Beauty,Desktop,Organic Search,Non-Prime,5,8.8,0.35,0.06,Medium,799,1,1.15,919,365,521,22,1
C02562,21,Male,Telangana,Hyderabad,Medium,Electronics,Desktop,Influencer,Prime,9,8.6,0.09,0.06,Low,15788,5,1.06,83676,73,102,77,0
C02563,36,Male,Gujarat,Ahmedabad,Medium,Fashion,Mobile,Email,Prime,11,5.5,0.11,0.19,Low,2721,5,1.16,15782,73,41,43,0
C02564,57,Male,Delhi,New Delhi,Medium,Home & Kitchen,Desktop,Influencer,Non-Prime,8,6.4,0.22,0.06,Low,4332,2,1.14,9877,182,155,25,0
C02565,30,Female,Kerala,Kochi,Medium,Grocery,Mobile,Organic Search,Non-Prime,24,3.2,0.26,0.04,Medium,1521,1,1.14,1734,365,385,27,0
C02566,39,Male,Telangana,Hyderabad,Medium,Electronics,Mobile,Organic Search,Non-Prime,26,3.1,0.43,0.06,Medium,14777,1,1.22,18028,365,683,18,1
C02567,20,Female,Tamil Nadu,Coimbatore,Medium,Beauty,Mobile,Influencer,Prime,28,3.8,0.09,0.07,Medium,2344,6,1.34,18846,61,122,70,0
C02568,31,Female,Gujarat,Ahmedabad,Medium,Beauty,Mobile,Direct,Prime,11,5.6,0.19,0.1,High,1681,6,1.2,12103,61,121,62,0
C02569,54,Female,Kerala,Kochi,Medium,Home & Kitchen,Mobile,Organic Search,Non-Prime,12,3.9,0.25,0.07,Medium,4199,1,1.19,4997,365,339,22,0
C02570,19,Male,West Bengal,Kolkata,Low,Electronics,Mobile,Social Media,Non-Prime,21,3.1,0.32,0.07,High,8885,1,1.27,11284,365,410,12,1
C02571,55,Male,Kerala,Thiruvananthapuram,Low,Electronics,Mobile,Direct,Prime,24,5.9,0.19,0.04,Medium,10038,7,1.09,76590,52,100,53,0
C02572,36,Female,Tamil Nadu,Coimbatore,Low,Grocery,Mobile,Organic Search,Prime,17,4,0.09,0.03,Low,891,12,1.31,14007,30,55,77,0
C02573,38,Male,West Bengal,Kolkata,Medium,Electronics,Mobile,Direct,Prime,13,5.7,0.09,0.04,Low,17760,4,1.24,88090,91,50,86,0
