customer_id,recency,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,RFM_Segment,Cluster
C03132,163,4,12142,3,3,3,9,Potential Loyalists,3
C03133,598,1,4345,1,1,2,4,Lost,0
C03134,703,1,2881,1,1,1,3,Lost,0
C03135,194,4,10203,3,3,3,9,Potential Loyalists,3
C03136,40,19,18400,5,5,4,14,Champions,3
C03137,704,1,1023,1,1,1,3,Lost,0
C03138,283,1,2071,2,1,1,4,Lost,0
C03139,74,4,4795,4,3,2,9,Potential Loyalists,3
C03140,290,1,4635,2,1,2,5,At Risk,0
C03141,38,9,28317,5,5,4,14,Champions,3
C03142,89,8,13927,4,5,3,12,Loyal Customers,3
C03143,47,6,9859,5,4,3,12,Loyal Customers,3
C03144,770,1,13584,1,1,3,5,At Risk,0
C03145,42,7,336175,5,4,5,14,Champions,1
C03146,410,1,3724,2,1,2,5,At Risk,0
C03147,75,3,7631,4,3,2,9,Potential Loyalists,3
C03148,17,30,28118,5,5,4,14,Champions,2
C03149,59,8,23484,4,5,4,13,Champions,3
C03150,106,7,17763,3,4,4,11,Loyal Customers,3
C03151,33,6,54585,5,4,5,14,Champions,3
C03152,270,1,3664,2,1,2,5,At Risk,3
C03153,200,4,3908,2,3,2,7,Potential Loyalists,3
C03154,657,1,2731,1,1,1,3,Lost,0
C03155,365,2,6480,2,2,2,6,At Risk,0
C03156,14,40,92928,5,5,5,15,Champions,2
C03157,229,2,14961,2,2,3,7,Potential Loyalists,3
C03158,317,2,3407,2,2,2,6,At Risk,0
C03159,539,1,1043,1,1,1,3,Lost,0
C03160,196,4,108201,3,3,5,11,Loyal Customers,3
C03161,86,4,15266,4,3,3,10,Loyal Customers,3
C03162,91,8,149113,4,5,5,14,Champions,3
C03163,242,1,1061,2,1,1,4,Lost,3
C03164,146,4,7013,3,3,2,8,Potential Loyalists,3
C03165,399,1,3641,2,1,2,5,At Risk,0
C03166,140,4,5217,3,3,2,8,Potential Loyalists,3
C03167,59,8,36818,4,5,4,13,Champions,3
C03168,195,2,5494,3,2,2,7,Potential Loyalists,3
C03169,70,4,9552,4,3,3,10,Loyal Customers,3
C03170,34,6,23499,5,4,4,13,Champions,3
C03171,57,5,8649,4,3,3,10,Loyal Customers,3
C03172,193,3,3427,3,3,2,8,Potential Loyalists,3
C03173,618,1,40938,1,1,4,6,At Risk,0
C03174,721,1,837,1,1,1,3,Lost,0
C03175,639,1,18193,1,1,4,6,At Risk,0
C03176,26,10,42118,5,5,5,15,Champions,3
C03177,742,1,1714,1,1,1,3,Lost,0
C03178,729,1,2216,1,1,1,3,Lost,0
C03179,68,4,1752,4,3,1,8,Potential Loyalists,3
C03180,137,5,2764,3,3,1,7,Potential Loyalists,3
C03181,607,1,1326,1,1,1,3,Lost,0
C03182,205,3,12539,2,3,3,8,Potential Loyalists,3
C03183,45,6,4437,5,4,2,11,Loyal Customers,3
C03184,447,1,4144,1,1,2,4,Lost,0
C03185,80,7,18407,4,4,4,12,Loyal Customers,3
C03186,88,6,6263,4,4,2,10,Loyal Customers,3
C03187,88,8,400457,4,5,5,14,Champions,1
C03188,55,13,9700,4,5,3,12,Loyal Customers,3
C03189,228,2,2207,2,2,1,5,At Risk,3
C03190,212,1,2093,2,1,1,4,Lost,3
C03191,78,4,6661,4,3,2,9,Potential Loyalists,3
C03192,81,8,10010,4,5,3,12,Loyal Customers,3
C03193,549,1,8170,1,1,2,4,Lost,0
C03194,425,1,6532,2,1,2,5,At Risk,0
C03195,112,6,4583,3,4,2,9,Potential Loyalists,3
C03196,61,8,346948,4,5,5,14,Champions,1
C03197,560,1,20501,1,1,4,6,At Risk,0
C03198,121,5,39064,3,3,4,10,Loyal Customers,3
C03199,66,10,59895,4,5,5,14,Champions,3
C03200,339,1,9900,2,1,3,6,At Risk,0
C03201,98,8,23799,3,5,4,12,Loyal Customers,3
C03202,620,1,2259,1,1,1,3,Lost,0
C03203,235,1,1222,2,1,1,4,Lost,3
C03204,67,3,12488,4,3,3,10,Loyal Customers,3
C03205,160,5,101768,3,3,5,11,Loyal Customers,3
C03206,791,1,48518,1,1,5,7,Potential Loyalists,0
C03207,676,1,3359,1,1,2,4,Lost,0
C03208,556,1,5081,1,1,2,4,Lost,0
C03209,411,1,4251,2,1,2,5,At Risk,0
C03210,369,1,9875,2,1,3,6,At Risk,0
C03211,199,1,2960,3,1,1,5,At Risk,3
C03212,570,1,2118,1,1,1,3,Lost,0
C03213,317,1,1400,2,1,1,4,Lost,0
C03214,610,1,3741,1,1,2,4,Lost,0
C03215,69,4,5135,4,3,2,9,Potential Loyalists,3
C03216,68,4,4957,4,3,2,9,Potential Loyalists,3
C03217,99,4,95057,3,3,5,11,Loyal Customers,3
C03218,99,8,11295,3,5,3,11,Loyal Customers,3
C03219,28,8,32610,5,5,4,14,Champions,3
C03220,285,1,919,2,1,1,4,Lost,0
C03221,629,1,4701,1,1,2,4,Lost,0
C03222,201,3,24434,2,3,4,9,Potential Loyalists,3
C03223,730,1,2538,1,1,1,3,Lost,0
C03224,177,2,41132,3,2,4,9,Potential Loyalists,3
C03225,607,1,1766,1,1,1,3,Lost,0
C03226,323,2,3713,2,2,2,6,At Risk,0
C03227,82,7,19954,4,4,4,12,Loyal Customers,3
C03228,16,32,67523,5,5,5,15,Champions,2
C03229,71,3,12078,4,3,3,10,Loyal Customers,3
C03230,35,7,5925,5,4,2,11,Loyal Customers,3
C03231,170,3,8064,3,3,2,8,Potential Loyalists,3
C03232,590,1,19359,1,1,4,6,At Risk,0
C03233,525,1,2689,1,1,1,3,Lost,0
C03234,295,1,662,2,1,1,4,Lost,0
C03235,385,1,2303,2,1,1,4,Lost,0
C03236,710,1,1766,1,1,1,3,Lost,0
C03237,69,7,18732,4,4,4,12,Loyal Customers,3
C03238,345,1,1132,2,1,1,4,Lost,0
C03239,107,7,18281,3,4,4,11,Loyal Customers,3
C03240,723,1,1690,1,1,1,3,Lost,0
C03241,243,1,2300,2,1,1,4,Lost,3
C03242,77,8,401100,4,5,5,14,Champions,1
C03243,161,4,10924,3,3,3,9,Potential Loyalists,3
C03244,229,3,56499,2,3,5,10,Loyal Customers,3
C03245,573,1,1895,1,1,1,3,Lost,0
C03246,44,6,65453,5,4,5,14,Champions,3
C03247,476,1,1050,1,1,1,3,Lost,0
C03248,29,23,21326,5,5,4,14,Champions,2
C03249,54,6,5105,5,4,2,11,Loyal Customers,3
C03250,106,7,15062,3,4,3,10,Loyal Customers,3
C03251,5,46,45647,5,5,5,15,Champions,2
C03252,490,1,11691,1,1,3,5,At Risk,0
C03253,51,7,107412,5,4,5,14,Champions,3
C03254,78,5,5652,4,3,2,9,Potential Loyalists,3
C03255,100,5,10091,3,3,3,9,Potential Loyalists,3
C03256,65,7,16705,4,4,3,11,Loyal Customers,3
C03257,51,6,39940,5,4,4,13,Champions,3
C03258,445,1,2430,1,1,1,3,Lost,0
C03259,51,8,12822,5,5,3,13,Champions,3
C03260,583,1,1987,1,1,1,3,Lost,0
C03261,64,4,9129,4,3,3,10,Loyal Customers,3
C03262,150,4,112248,3,3,5,11,Loyal Customers,3
C03263,40,8,39981,5,5,4,14,Champions,3
C03264,497,1,18012,1,1,4,6,At Risk,0
C03265,586,1,2552,1,2,1,4,Lost,0
C03266,146,5,77583,3,3,5,11,Loyal Customers,3
C03267,595,1,12014,1,2,3,6,At Risk,0
C03268,100,3,2567,3,3,1,7,Potential Loyalists,3
C03269,24,8,19993,5,5,4,14,Champions,3
C03270,287,2,8520,2,2,3,7,Potential Loyalists,3
C03271,399,2,9121,2,2,3,7,Potential Loyalists,0
C03272,468,1,4839,1,2,2,5,At Risk,0
C03273,216,1,39203,2,2,4,8,Potential Loyalists,3
C03274,633,1,2934,1,2,1,4,Lost,0
C03275,101,7,22559,3,4,4,11,Loyal Customers,3
C03276,100,7,13885,3,4,3,10,Loyal Customers,3
C03277,51,6,14061,5,4,3,12,Loyal Customers,3
C03278,140,4,13697,3,3,3,9,Potential Loyalists,3
C03279,671,1,15867,1,2,3,6,At Risk,0
C03280,572,1,1918,1,2,1,4,Lost,0
C03281,168,4,7122,3,3,2,8,Potential Loyalists,3
C03282,670,1,542,1,2,1,4,Lost,0
C03283,383,1,5420,2,2,2,6,At Risk,0
C03284,122,6,5643,3,4,2,9,Potential Loyalists,3
C03285,45,11,105928,5,5,5,15,Champions,3
C03286,485,1,2854,1,2,1,4,Lost,0
C03287,284,1,11258,2,2,3,7,Potential Loyalists,0
C03288,15,14,15377,5,5,3,13,Champions,3
C03289,371,2,23007,2,2,4,8,Potential Loyalists,0
C03290,291,2,4722,2,2,2,6,At Risk,0
C03291,96,7,10412,4,4,3,11,Loyal Customers,3
C03292,136,4,26744,3,3,4,10,Loyal Customers,3
C03293,169,4,3560,3,3,2,8,Potential Loyalists,3
C03294,253,3,52814,2,3,5,10,Loyal Customers,3
C03295,230,2,2686,2,2,1,5,At Risk,3
C03296,240,1,18564,2,2,4,8,Potential Loyalists,3
C03297,107,4,7776,3,3,2,8,Potential Loyalists,3
C03298,17,38,22435,5,5,4,14,Champions,2
C03299,24,29,37362,5,5,4,14,Champions,2
C03300,720,1,5998,1,2,2,5,At Risk,0
C03301,136,3,3111,3,3,1,7,Potential Loyalists,3
C03302,56,6,14251,4,4,3,11,Loyal Customers,3
C03303,38,7,21300,5,4,4,13,Champions,3
C03304,97,7,5541,3,4,2,9,Potential Loyalists,3
C03305,32,7,25579,5,4,4,13,Champions,3
C03306,424,1,3424,2,2,2,6,At Risk,0
C03307,454,1,4527,1,2,2,5,At Risk,0
C03308,46,4,9054,5,3,3,11,Loyal Customers,3
C03309,77,8,6912,4,5,2,11,Loyal Customers,3
C03310,56,4,21893,4,3,4,11,Loyal Customers,3
C03311,66,9,25016,4,5,4,13,Champions,3
C03312,70,6,15175,4,4,3,11,Loyal Customers,3
C03313,71,6,7192,4,4,2,10,Loyal Customers,3
C03314,191,4,12438,3,3,3,9,Potential Loyalists,3
C03315,411,1,8238,2,2,2,6,At Risk,0
C03316,360,1,4221,2,2,2,6,At Risk,0
C03317,201,1,931,2,2,1,5,At Risk,3
C03318,90,8,18392,4,5,4,13,Champions,3
C03319,428,1,480,2,2,1,5,At Risk,0
C03320,491,1,4435,1,2,2,5,At Risk,0
C03321,57,11,48834,4,5,5,14,Champions,3
C03322,53,8,11208,5,5,3,13,Champions,3
C03323,601,1,14855,1,2,3,6,At Risk,0
C03324,547,1,2875,1,2,1,4,Lost,0
C03325,373,1,10825,2,2,3,7,Potential Loyalists,0
C03326,191,4,44864,3,3,5,11,Loyal Customers,3
C03327,82,9,10328,4,5,3,12,Loyal Customers,3
C03328,27,8,35370,5,5,4,14,Champions,3
C03329,70,8,146281,4,5,5,14,Champions,3
C03330,431,1,905,1,2,1,4,Lost,0
C03331,508,1,2194,1,2,1,4,Lost,0
C03332,148,5,16892,3,3,3,9,Potential Loyalists,3
C03333,50,11,51892,5,5,5,15,Champions,3
C03334,478,1,2670,1,2,1,4,Lost,0
C03335,45,9,25155,5,5,4,14,Champions,3
C03336,126,6,52304,3,4,5,12,Loyal Customers,3
C03337,795,1,4352,1,2,2,5,At Risk,0
C03338,49,6,6207,5,4,2,11,Loyal Customers,3
C03339,755,1,2786,1,2,1,4,Lost,0
C03340,469,1,9720,1,2,3,6,At Risk,0
C03341,50,6,29027,5,4,4,13,Champions,3
C03342,528,1,23807,1,2,4,7,Potential Loyalists,0
C03343,144,5,17714,3,3,4,10,Loyal Customers,3
C03344,291,1,1604,2,2,1,5,At Risk,0
C03345,383,2,9655,2,2,3,7,Potential Loyalists,0
C03346,53,4,5694,5,3,2,10,Loyal Customers,3
C03347,142,5,7930,3,3,2,8,Potential Loyalists,3
C03348,38,8,53680,5,5,5,15,Champions,3
C03349,93,5,38204,4,3,4,11,Loyal Customers,3
C03350,344,1,1722,2,2,1,5,At Risk,0
C03351,329,2,7107,2,2,2,6,At Risk,0
C03352,47,11,60410,5,5,5,15,Champions,3
C03353,61,5,28080,4,3,4,11,Loyal Customers,3
C03354,788,1,2904,1,2,1,4,Lost,0
C03355,604,1,460,1,2,1,4,Lost,0
C03356,113,4,13170,3,3,3,9,Potential Loyalists,3
C03357,324,1,2687,2,2,1,5,At Risk,0
C03358,21,11,96456,5,5,5,15,Champions,3
C03359,46,6,40436,5,4,4,13,Champions,3
C03360,19,38,114101,5,5,5,15,Champions,2
C03361,487,1,2640,1,2,1,4,Lost,0
C03362,779,1,3462,1,2,2,5,At Risk,0
C03363,494,1,440,1,2,1,4,Lost,0
C03364,647,1,3979,1,2,2,5,At Risk,0
C03365,30,14,15652,5,5,3,13,Champions,3
C03366,721,1,2971,1,2,1,4,Lost,0
C03367,169,3,7323,3,3,2,8,Potential Loyalists,3
C03368,278,2,2858,2,2,1,5,At Risk,3
C03369,130,5,4186,3,3,2,8,Potential Loyalists,3
C03370,191,1,2894,3,2,1,6,At Risk,3
C03371,26,8,18820,5,5,4,14,Champions,3
C03372,779,1,19359,1,2,4,7,Potential Loyalists,0
C03373,435,1,57308,1,2,5,8,Potential Loyalists,0
C03374,286,1,13533,2,2,3,7,Potential Loyalists,0
C03375,24,9,15187,5,5,3,13,Champions,3
C03376,63,8,75709,4,5,5,14,Champions,3
C03377,130,6,172856,3,4,5,12,Loyal Customers,3
C03378,175,2,3928,3,2,2,7,Potential Loyalists,3
C03379,92,7,14430,4,4,3,11,Loyal Customers,3
C03380,155,2,23237,3,2,4,9,Potential Loyalists,3
C03381,568,1,16701,1,2,3,6,At Risk,0
C03382,114,6,33985,3,4,4,11,Loyal Customers,3
C03383,682,1,8543,1,2,3,6,At Risk,0
C03384,23,21,64351,5,5,5,15,Champions,2
C03385,5,36,90350,5,5,5,15,Champions,2
C03386,31,10,29012,5,5,4,14,Champions,3
C03387,782,1,5639,1,2,2,5,At Risk,0
C03388,269,2,3189,2,2,2,6,At Risk,3
C03389,99,5,12474,3,3,3,9,Potential Loyalists,3
C03390,190,1,5532,3,2,2,7,Potential Loyalists,3
C03391,185,2,39528,3,2,4,9,Potential Loyalists,3
C03392,489,1,2620,1,2,1,4,Lost,0
C03393,320,1,2656,2,2,1,5,At Risk,0
C03394,41,8,12398,5,5,3,13,Champions,3
C03395,60,13,287410,4,5,5,14,Champions,3
C03396,68,8,18359,4,5,4,13,Champions,3
C03397,95,6,59676,4,4,5,13,Champions,3
C03398,187,1,2048,3,2,1,6,At Risk,3
C03399,610,1,3697,1,2,2,5,At Risk,0
C03400,77,4,41195,4,3,4,11,Loyal Customers,3
C03401,246,2,1523,2,2,1,5,At Risk,3
C03402,230,1,992,2,2,1,5,At Risk,3
C03403,117,4,13051,3,3,3,9,Potential Loyalists,3
C03404,37,11,19747,5,5,4,14,Champions,3
C03405,382,1,3197,2,2,2,6,At Risk,0
C03406,106,6,20149,3,4,4,11,Loyal Customers,3
C03407,97,6,41158,3,4,4,11,Loyal Customers,3
C03408,122,6,13950,3,4,3,10,Loyal Customers,3
C03409,138,5,16377,3,3,3,9,Potential Loyalists,3
C03410,248,1,26083,2,2,4,8,Potential Loyalists,3
C03411,442,1,906,1,2,1,4,Lost,0
C03412,297,2,1648,2,2,1,5,At Risk,0
C03413,22,10,48285,5,5,5,15,Champions,3
C03414,55,8,9089,4,5,3,12,Loyal Customers,3
C03415,68,8,141564,4,5,5,14,Champions,3
C03416,307,1,1716,2,2,1,5,At Risk,0
C03417,14,19,23161,5,5,4,14,Champions,3
C03418,78,6,20970,4,4,4,12,Loyal Customers,3
C03419,94,8,26599,4,5,4,13,Champions,3
C03420,287,2,3687,2,2,2,6,At Risk,0
C03421,133,6,5382,3,4,2,9,Potential Loyalists,3
C03422,758,1,3247,1,2,2,5,At Risk,0
C03423,82,9,19933,4,5,4,13,Champions,3
C03424,351,1,2444,2,2,1,5,At Risk,0
C03425,53,5,5988,5,3,2,10,Loyal Customers,3
C03426,168,3,22968,3,3,4,10,Loyal Customers,3
C03427,674,1,3665,1,2,2,5,At Risk,0
C03428,65,7,24814,4,4,4,12,Loyal Customers,3
C03429,117,6,15380,3,4,3,10,Loyal Customers,3
C03430,88,8,111873,4,5,5,14,Champions,3
C03431,72,5,12375,4,3,3,10,Loyal Customers,3
C03432,68,7,45687,4,4,5,13,Champions,3
C03433,24,20,60393,5,5,5,15,Champions,2
C03434,327,2,10464,2,2,3,7,Potential Loyalists,0
C03435,786,1,1976,1,2,1,4,Lost,0
C03436,621,1,24071,1,2,4,7,Potential Loyalists,0
C03437,31,10,95885,5,5,5,15,Champions,3
C03438,144,4,11581,3,3,3,9,Potential Loyalists,3
C03439,661,1,1611,1,2,1,4,Lost,0
C03440,98,6,18615,3,4,4,11,Loyal Customers,3
C03441,781,1,11831,1,2,3,6,At Risk,0
C03442,96,6,12982,4,4,3,11,Loyal Customers,3
C03443,306,1,1241,2,2,1,5,At Risk,0
C03444,358,2,18446,2,2,4,8,Potential Loyalists,0
C03445,596,1,4019,1,2,2,5,At Risk,0
C03446,52,7,20235,5,4,4,13,Champions,3
C03447,775,1,3906,1,2,2,5,At Risk,0
C03448,86,9,15800,4,5,3,12,Loyal Customers,3
C03449,498,1,6771,1,2,2,5,At Risk,0
C03450,104,4,24306,3,3,4,10,Loyal Customers,3
C03451,61,10,29068,4,5,4,13,Champions,3
C03452,83,8,8621,4,5,3,12,Loyal Customers,3
C03453,122,5,18035,3,3,4,10,Loyal Customers,3
C03454,277,2,4299,2,2,2,6,At Risk,3
C03455,341,1,14900,2,2,3,7,Potential Loyalists,0
C03456,96,3,30648,4,3,4,11,Loyal Customers,3
C03457,214,1,824,2,2,1,5,At Risk,3
C03458,111,7,81664,3,4,5,12,Loyal Customers,3
C03459,84,6,12698,4,4,3,11,Loyal Customers,3
C03460,36,6,25201,5,4,4,13,Champions,3
C03461,65,9,116990,4,5,5,14,Champions,3
C03462,48,5,134844,5,3,5,13,Champions,3
C03463,642,1,8530,1,2,3,6,At Risk,0
C03464,408,1,8957,2,2,3,7,Potential Loyalists,0
C03465,662,1,1392,1,2,1,4,Lost,0
C03466,333,1,698,2,2,1,5,At Risk,0
C03467,617,1,2442,1,2,1,4,Lost,0
C03468,50,5,122396,5,3,5,13,Champions,3
C03469,30,8,20103,5,5,4,14,Champions,3
C03470,516,1,60213,1,2,5,8,Potential Loyalists,0
C03471,65,12,30069,4,5,4,13,Champions,3
C03472,130,6,18769,3,4,4,11,Loyal Customers,3
C03473,37,9,24548,5,5,4,14,Champions,3
C03474,174,2,1697,3,2,1,6,At Risk,3
C03475,84,7,14669,4,4,3,11,Loyal Customers,3
C03476,215,3,23166,2,3,4,9,Potential Loyalists,3
C03477,278,1,11163,2,2,3,7,Potential Loyalists,0
C03478,618,1,16116,1,2,3,6,At Risk,0
C03479,187,2,1784,3,2,1,6,At Risk,3
C03480,310,2,18503,2,2,4,8,Potential Loyalists,0
C03481,94,7,13603,4,4,3,11,Loyal Customers,3
C03482,48,4,13465,5,3,3,11,Loyal Customers,3
C03483,380,1,580,2,2,1,5,At Risk,0
C03484,24,14,123882,5,5,5,15,Champions,3
C03485,238,1,1867,2,2,1,5,At Risk,3
C03486,767,1,8620,1,2,3,6,At Risk,0
C03487,12,47,338306,5,5,5,15,Champions,2
C03488,268,1,50947,2,2,5,9,Potential Loyalists,3
C03489,54,5,16670,5,3,3,11,Loyal Customers,3
C03490,332,1,8901,2,2,3,7,Potential Loyalists,0
C03491,69,8,10507,4,5,3,12,Loyal Customers,3
C03492,232,1,2384,2,2,1,5,At Risk,3
C03493,10,40,276272,5,5,5,15,Champions,2
C03494,109,5,40321,3,3,4,10,Loyal Customers,3
C03495,70,7,55348,4,4,5,13,Champions,3
C03496,47,8,14352,5,5,3,13,Champions,3
C03497,39,15,49517,5,5,5,15,Champions,3
C03498,785,1,6512,1,2,2,5,At Risk,0
C03499,109,6,9632,3,4,3,10,Loyal Customers,3
C03500,171,4,6129,3,3,2,8,Potential Loyalists,3
C03501,391,2,21452,2,2,4,8,Potential Loyalists,0
C03502,313,2,65426,2,2,5,9,Potential Loyalists,0
C03503,35,15,15806,5,5,3,13,Champions,3
C03504,26,8,168594,5,5,5,15,Champions,3
C03505,5,40,45314,5,5,5,15,Champions,2
C03506,175,4,13994,3,3,3,9,Potential Loyalists,3
C03507,31,6,3988,5,4,2,11,Loyal Customers,3
C03508,44,5,10204,5,3,3,11,Loyal Customers,3
C03509,68,3,9169,4,3,3,10,Loyal Customers,3
C03510,152,5,73612,3,3,5,11,Loyal Customers,3
C03511,797,1,3996,1,2,2,5,At Risk,0
C03512,13,43,62237,5,5,5,15,Champions,2
C03513,26,18,61407,5,5,5,15,Champions,3
C03514,41,19,189355,5,5,5,15,Champions,2
C03515,112,7,6585,3,4,2,9,Potential Loyalists,3
C03516,246,1,40170,2,2,4,8,Potential Loyalists,3
C03517,24,8,7001,5,5,2,12,Loyal Customers,3
C03518,66,4,204653,4,3,5,12,Loyal Customers,3
C03519,114,6,25061,3,4,4,11,Loyal Customers,3
C03520,42,10,44149,5,5,5,15,Champions,3
C03521,699,1,852,1,2,1,4,Lost,0
C03522,707,1,4145,1,2,2,5,At Risk,0
C03523,65,9,37310,4,5,4,13,Champions,3
C03524,243,2,2221,2,2,1,5,At Risk,3
C03525,169,2,4879,3,2,2,7,Potential Loyalists,3
C03526,37,14,37344,5,5,4,14,Champions,3
C03527,104,6,51433,3,4,5,12,Loyal Customers,3
C03528,99,8,57309,3,5,5,13,Champions,3
C03529,600,1,1222,1,2,1,4,Lost,0
C03530,273,1,7680,2,2,2,6,At Risk,3
C03531,202,3,6824,2,3,2,7,Potential Loyalists,3
C03532,62,10,12949,4,5,3,12,Loyal Customers,3
C03533,184,4,71272,3,3,5,11,Loyal Customers,3
C03534,308,1,58930,2,2,5,9,Potential Loyalists,0
C03535,365,2,7381,2,2,2,6,At Risk,0
C03536,50,5,55321,5,3,5,13,Champions,3
C03537,214,2,43093,2,2,5,9,Potential Loyalists,3
C03538,51,8,117287,5,5,5,15,Champions,3
C03539,239,1,3762,2,2,2,6,At Risk,3
C03540,325,2,5209,2,2,2,6,At Risk,0
C03541,61,5,25839,4,3,4,11,Loyal Customers,3
C03542,38,16,50048,5,5,5,15,Champions,3
C03543,54,6,36396,5,4,4,13,Champions,3
C03544,47,16,32486,5,5,4,14,Champions,3
C03545,26,8,23245,5,5,4,14,Champions,3
C03546,76,6,29905,4,4,4,12,Loyal Customers,3
C03547,60,10,9141,4,5,3,12,Loyal Customers,3
C03548,157,3,20970,3,3,4,10,Loyal Customers,3
C03549,13,47,91615,5,5,5,15,Champions,2
C03550,118,5,14169,3,3,3,9,Potential Loyalists,3
C03551,313,2,8965,2,2,3,7,Potential Loyalists,0
C03552,37,9,25543,5,5,4,14,Champions,3
C03553,104,2,4339,3,2,2,7,Potential Loyalists,3
C03554,546,1,4741,1,2,2,5,At Risk,0
C03555,33,14,43011,5,5,5,15,Champions,3
C03556,165,3,66085,3,3,5,11,Loyal Customers,3
C03557,41,8,18278,5,5,4,14,Champions,3
C03558,223,2,1801,2,2,1,5,At Risk,3
C03559,97,5,42745,3,3,5,11,Loyal Customers,3
C03560,610,1,1450,1,2,1,4,Lost,0
C03561,89,8,10795,4,5,3,12,Loyal Customers,3
C03562,644,1,12113,1,2,3,6,At Risk,0
C03563,79,7,24491,4,4,4,12,Loyal Customers,3
C03564,5,40,405792,5,5,5,15,Champions,1
C03565,94,8,148230,4,5,5,14,Champions,3
C03566,134,6,26063,3,4,4,11,Loyal Customers,3
C03567,226,1,2783,2,2,1,5,At Risk,3
C03568,140,2,23990,3,2,4,9,Potential Loyalists,3
C03569,188,4,72095,3,3,5,11,Loyal Customers,3
C03570,134,3,8791,3,3,3,9,Potential Loyalists,3
C03571,125,4,21431,3,3,4,10,Loyal Customers,3
C03572,51,11,24413,5,5,4,14,Champions,3
C03573,545,1,3191,1,2,2,5,At Risk,0
C03574,189,3,2745,3,3,1,7,Potential Loyalists,3
C03575,122,6,11831,3,4,3,10,Loyal Customers,3
C03576,58,8,16703,4,5,3,12,Loyal Customers,3
C03577,678,1,12585,1,2,3,6,At Risk,0
C03578,54,8,32796,5,5,4,14,Champions,3
C03579,67,6,11099,4,4,3,11,Loyal Customers,3
C03580,60,8,17273,4,5,4,13,Champions,3
C03581,65,9,370705,4,5,5,14,Champions,1
C03582,392,2,2551,2,2,1,5,At Risk,0
C03583,47,6,61034,5,4,5,14,Champions,3
C03584,104,2,8295,3,2,3,8,Potential Loyalists,3
C03585,111,5,54089,3,3,5,11,Loyal Customers,3
C03586,776,1,1687,1,2,1,4,Lost,0
C03587,162,4,4915,3,3,2,8,Potential Loyalists,3
C03588,754,1,15176,1,2,3,6,At Risk,0
C03589,44,8,38328,5,5,4,14,Champions,3
C03590,96,8,166928,4,5,5,14,Champions,3
C03591,727,1,2106,1,2,1,4,Lost,0
C03592,233,1,6043,2,2,2,6,At Risk,3
C03593,96,5,10028,4,3,3,10,Loyal Customers,3
C03594,22,9,13909,5,5,3,13,Champions,3
C03595,55,6,7264,4,4,2,10,Loyal Customers,3
C03596,68,8,9631,4,5,3,12,Loyal Customers,3
C03597,56,6,5435,4,4,2,10,Loyal Customers,3
C03598,33,8,7628,5,5,2,12,Loyal Customers,3
C03599,74,5,15178,4,3,3,10,Loyal Customers,3
C03600,22,15,102506,5,5,5,15,Champions,3
C03601,640,1,2085,1,2,1,4,Lost,0
C03602,193,1,13766,3,2,3,8,Potential Loyalists,3
C03603,27,8,197276,5,5,5,15,Champions,3
C03604,293,1,5230,2,2,2,6,At Risk,0
C03605,54,8,118472,5,5,5,15,Champions,3
C03606,52,8,6413,5,5,2,12,Loyal Customers,3
C03607,35,19,30347,5,5,4,14,Champions,3
C03608,292,1,6294,2,2,2,6,At Risk,0
C03609,122,2,17977,3,2,4,9,Potential Loyalists,3
C03610,278,1,3054,2,2,1,5,At Risk,0
C03611,54,8,14450,5,5,3,13,Champions,3
C03612,221,3,6799,2,3,2,7,Potential Loyalists,3
C03613,744,1,2284,1,2,1,4,Lost,0
C03614,109,5,41760,3,3,4,10,Loyal Customers,3
C03615,65,8,100734,4,5,5,14,Champions,3
C03616,294,2,3273,2,2,2,6,At Risk,0
C03617,159,4,36827,3,3,4,10,Loyal Customers,3
C03618,40,8,94620,5,5,5,15,Champions,3
C03619,76,6,39218,4,4,4,12,Loyal Customers,3
C03620,118,5,11344,3,3,3,9,Potential Loyalists,3
C03621,56,6,52291,4,4,5,13,Champions,3
C03622,238,2,42783,2,2,5,9,Potential Loyalists,3
C03623,187,2,3170,3,2,2,7,Potential Loyalists,3
C03624,41,10,16744,5,5,3,13,Champions,3
C03625,39,5,21067,5,3,4,12,Loyal Customers,3
C03626,407,1,938,2,2,1,5,At Risk,0
C03627,662,1,55211,1,2,5,8,Potential Loyalists,0
C03628,107,7,289498,3,4,5,12,Loyal Customers,3
C03629,74,7,5386,4,4,2,10,Loyal Customers,3
C03630,713,1,1201,1,2,1,4,Lost,0
C03631,44,6,37340,5,4,4,13,Champions,3
C03632,184,1,4680,3,2,2,7,Potential Loyalists,3
C03633,47,7,7038,5,4,2,11,Loyal Customers,3
C03634,63,4,6295,4,3,2,9,Potential Loyalists,3
C03635,118,2,16999,3,2,3,8,Potential Loyalists,3
C03636,214,1,9788,2,2,3,7,Potential Loyalists,3
C03637,414,1,54402,2,2,5,9,Potential Loyalists,0
C03638,113,7,35557,3,4,4,11,Loyal Customers,3
C03639,585,1,2146,1,2,1,4,Lost,0
C03640,203,1,12214,2,2,3,7,Potential Loyalists,3
C03641,60,8,53630,4,5,5,14,Champions,3
C03642,40,5,99019,5,3,5,13,Champions,3
C03643,552,1,1207,1,2,1,4,Lost,0
C03644,494,1,1262,1,2,1,4,Lost,0
C03645,339,1,13551,2,2,3,7,Potential Loyalists,0
